AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
7550,3012,Yamini Bajaj,38,F,A1
7551,3012,Faraj Sama,60,M,A2
7552,3013,Frederick Srinivasan,48,M,A1
7553,3013,Advik Naidu,63,M,A2
7554,3014,Simon Sengupta,55,M,A1
7555,3014,Hemang Padmanabhan,55,M,A2
7556,3015,Andrew Chaudhry,38,M,A1
7557,3016,Siya Chana,47,F,A1
7558,3016,Atharv Sekhon,34,M,A2
7559,3017,Harish Barad,40,M,A1
7560,3018,Siddharth Samra,34,M,A1
7561,3018,Jairaj Patla,33,M,A2
7562,3018,Peter Shetty,23,M,A3
7563,3019,Timothy Dutt,28,M,A1
7564,3019,Kevin Venkatesh,39,M,A2
7565,3020,Gayathri Keer,30,F,A1
7566,3021,Orinder Dara,43,M,A1
7567,3021,Charan Balakrishnan,65,M,A2
7568,3021,Jonathan Raval,41,M,A3
7569,3022,Theodore Keer,46,M,A1
7570,3022,Yashica Zachariah,47,F,A2
7571,3022,Kalpit Agrawal,57,M,A3
7572,3023,Gabriel Sundaram,36,M,A1
7573,3023,Xiti Mall,18,F,A2
7574,3023,Abhimanyu Barman,43,M,A3
7575,3023,Darsh Chakraborty,30,M,A4
7576,3024,Teerth Sagar,35,M,A1
7577,3024,Darpan Bhattacharyya,26,M,A2
7578,3024,Kiaan Prabhakar,27,M,A3
7579,3024,Vedant Handa,57,M,A4
7580,3025,Chandresh Divan,25,M,A1
7581,3025,Aditya Chawla,54,M,A2
7582,3026,Yatan Ravi,63,M,A1
7583,3026,Rushil Majumdar,29,M,A2
7584,3026,Tanveer Chahal,41,M,A3
7585,3026,Chatresh Bala,34,M,A4
7586,3027,Mason Nagarajan,18,M,A1
7587,3027,Timothy Chaudry,43,M,A2
7588,3028,Harrison Anand,54,M,A1
7589,3029,Girindra Chaudhari,18,M,A1
7590,3029,Girish Thaman,37,M,A2
7591,3030,Neel Amble,35,M,A1
7592,3030,Bina Agate,19,F,A2
7593,3031,Damini Subramaniam,24,F,A1
7594,3031,Onkar Pai,55,M,A2
7595,3031,Darsh Sridhar,44,M,A3
7596,3031,Timothy Dugar,30,M,A4
7597,3032,Tanish Raja,41,M,A1
7598,3033,Ayushman Brar,56,M,A1
7599,3033,Gaurav Nagi,17,M,A2
7600,3033,Guneet Kumer,52,M,A3
7601,3033,Krish Sha,48,M,A4
7602,3034,Ekaraj Walla,24,M,A1
7603,3034,Zashil Hayer,42,M,A2
7604,3035,Faras Nagi,42,M,A1
7605,3036,Tanish Chhabra,25,M,A1
7606,3036,Sai Taneja,45,T,A2
7607,3037,Abhiram Cherian,60,M,A1
7608,3037,David Batra,16,M,A2
7609,3037,Yuvraj Bala,36,M,A3
7610,3038,Rushil Malhotra,47,M,A1
7611,3038,Patrick Soni,65,M,A2
7612,3038,Bhavna Bassi,41,F,A3
7613,3038,Ekaraj Tara,52,M,A4
7614,3039,Girish Tara,35,M,A1
7615,3039,Mohammed Hegde,50,M,A2
7616,3039,Michael Sodhi,25,M,A3
7617,3039,Ayaan Dani,18,M,A4
7618,3040,Gabriel Sankar,49,M,A1
7619,3040,Yash Minhas,61,M,A2
7620,3041,Hritik Nayar,47,M,A1
7621,3041,Xavier Lata,64,M,A2
7622,3042,Daksh Raval,64,M,A1
7623,3042,Neel Buch,62,M,A2
7624,3043,Matthew Lad,62,M,A1
7625,3043,Abhiram Kara,40,M,A2
7626,3043,Guneet Dasgupta,36,M,A3
7627,3043,Karan Uppal,27,M,A4
7628,3044,Joshua Dutt,37,M,A1
7629,3045,Kevin Dave,46,M,A1
7630,3046,Zayyan Chauhan,57,M,A1
7631,3046,Sachi Nagi,21,F,A2
7632,3046,Noah Dora,58,M,A3
7633,3047,Ikbal Shanker,32,M,A1
7634,3047,Advay Kuruvilla,51,M,A2
7635,3047,Urmi Tripathi,47,F,A3
7636,3047,Kiaan Ganesh,45,M,A4
7637,3048,Darpan Viswanathan,46,M,A1
7638,3048,Aditya Mann,18,M,A2
7639,3048,Abdul Ram,61,M,A3
7640,3048,Rudra Tailor,22,M,A4
7641,3049,Yug Rastogi,36,M,A1
7642,3049,Krish Balasubramanian,21,M,A2
7643,3049,Hritik Kale,16,M,A3
7644,3049,Alexander Goswami,24,M,A4
7645,3050,Ikbal Kashyap,29,M,A1
7646,3050,Ganga Gokhale,63,F,A2
7647,3050,Yatin Bakshi,38,M,A3
7648,3051,Ryan Taneja,51,M,A1
7649,3051,Bahadurjit Ganesh,22,M,A2
7650,3051,Yash Borra,41,M,A3
7651,3052,Varsha Swaminathan,50,F,A1
7652,3052,Darsh Srinivasan,20,M,A2
7653,3053,Kavya Ravi,35,F,A1
7654,3053,Tristan Yohannan,17,M,A2
7655,3053,Ansh Kannan,43,M,A3
7656,3053,Dalbir Vyas,63,M,A4
7657,3054,Jagdish Rege,18,M,A1
7658,3054,Fariq Varma,58,M,A2
7659,3054,Hemang Sabharwal,32,M,A3
7660,3055,Om Sastry,46,M,A1
7661,3055,Wazir Johal,62,M,A2
7662,3055,Atharv Hari,49,M,A3
7663,3055,Qarin Raghavan,20,M,A4
7664,3056,Jeremiah Bumb,46,M,A1
7665,3056,Saksham Sundaram,40,M,A2
7666,3056,Yoshita Dixit,19,F,A3
7667,3057,Nathan Yadav,45,M,A1
7668,3057,Gopal Chatterjee,40,M,A2
7669,3057,Aditya Dayal,18,M,A3
7670,3057,Nihal Swamy,20,M,A4
7671,3058,Faras Ahuja,16,M,A1
7672,3059,Tripti Chaudhry,38,F,A1
7673,3059,George Dhar,21,M,A2
7674,3059,Maanas Sodhi,16,M,A3
7675,3060,Chameli Bhatt,65,F,A1
7676,3060,Zayyan Dave,59,M,A2
7677,3060,Manan Verma,26,M,A3
7678,3060,Samar Chandran,54,M,A4
7679,3061,Girindra Krish,53,M,A1
7680,3061,Gabriel Pingle,46,M,A2
7681,3061,Azaan Chauhan,39,M,A3
7682,3061,Tanvi Sodhi,36,F,A4
7683,3062,Ojasvi Pall,49,T,A1
7684,3062,Tarak Khatri,24,M,A2
7685,3062,Fitan Ray,37,M,A3
7686,3063,Arin Jayaraman,30,M,A1
7687,3063,Timothy Kadakia,36,M,A2
7688,3063,Teerth Rajagopalan,24,M,A3
7689,3063,Advaith Bir,30,M,A4
7690,3064,Vedant Manda,58,M,A1
7691,3065,Fariq Kadakia,42,M,A1
7692,3065,Timothy Pai,37,M,A2
7693,3065,Xavier Kala,37,M,A3
7694,3065,Arin Walla,19,M,A4
7695,3066,Dhruv Anne,16,M,A1
7696,3066,Yatin Kannan,41,M,A2
7697,3066,Champak De,39,M,A3
7698,3066,Akshay Sekhon,36,M,A4
7699,3067,Gaurang Mall,29,M,A1
7700,3067,Hredhaan Kalita,36,M,A2
7701,3068,Shaurya Sibal,57,M,A1
7702,3068,Alexander Som,62,M,A2
7703,3068,Adya Chopra,17,F,A3
7704,3069,Wyatt Kapoor,28,M,A1
7705,3069,Ekaraj Sibal,45,M,A2
7706,3069,Gabriel Bawa,33,M,A3
7707,3070,Abdul Bal,34,M,A1
7708,3070,Pranit Borde,36,M,A2
7709,3070,Lucky Zacharia,54,M,A3
7710,3071,Dominic Datta,60,M,A1
7711,3072,Samar Yadav,52,M,A1
7712,3072,Wridesh Konda,52,M,A2
7713,3072,Laksh Khare,38,M,A3
7714,3073,Azad Pradhan,56,M,A1
7715,3073,Jeet Parmar,37,M,A2
7716,3073,Azaan Deshmukh,28,M,A3
7717,3074,Bakhshi Ramesh,36,M,A1
7718,3074,Qarin Cherian,22,M,A2
7719,3074,Bakhshi Sheth,63,M,A3
7720,3075,Yatan Sastry,49,M,A1
7721,3075,Jairaj Manda,53,M,A2
7722,3076,Tanveer Ramaswamy,27,M,A1
7723,3076,Barkha Sarma,45,T,A2
7724,3077,Upasna Nayak,28,F,A1
7725,3077,Ikbal Khosla,26,M,A2
7726,3077,Aditya Lata,32,M,A3
7727,3078,Zayyan Batta,63,M,A1
7728,3078,Naveen Desai,51,M,A2
7729,3079,Samaksh Palla,36,M,A1
7730,3080,Ronith Bandi,32,M,A1
7731,3080,Anita Sha,60,F,A2
7732,3080,Zashil Oza,26,M,A3
7733,3081,Harrison Sachdeva,31,M,A1
7734,3081,Dominic Ghose,21,M,A2
7735,3082,Kai Nayar,18,M,A1
7736,3083,Raghav Keer,29,M,A1
7737,3083,Ikbal Kota,29,M,A2
7738,3083,Bakhshi Ghosh,49,M,A3
7739,3083,Samuel Kannan,57,M,A4
7740,3084,Tejas Dalal,17,M,A1
7741,3085,Tristan Sibal,36,M,A1
7742,3085,Rudra Dar,50,M,A2
7743,3085,Arjun Buch,22,M,A3
7744,3086,Bhavini Sabharwal,55,F,A1
7745,3086,Harish Loke,30,M,A2
7746,3086,Ayaan Narayan,20,M,A3
7747,3087,Rayaan Sura,39,M,A1
7748,3087,Kevin Dave,48,M,A2
7749,3087,Laksh Deep,42,M,A3
7750,3088,Vaishnavi Vala,24,F,A1
7751,3088,Gaurav Shere,45,M,A2
7752,3088,Tara Bhatnagar,28,T,A3
7753,3088,Theodore Oza,36,M,A4
7754,3089,Michael Sahota,23,M,A1
7755,3089,Daksh Lall,49,M,A2
7756,3090,Samuel Malhotra,45,M,A1
7757,3090,Raghav Chacko,33,M,A2
7758,3090,Nakul Apte,34,M,A3
7759,3090,Abha Bhargava,53,F,A4
7760,3091,Qarin Chokshi,36,M,A1
7761,3091,Christopher Ramesh,29,M,A2
7762,3092,Fiyaz Nanda,47,M,A1
7763,3093,Jacob Lala,30,M,A1
7764,3094,Bakhshi Contractor,63,M,A1
7765,3095,Frederick Ghosh,48,M,A1
7766,3095,Bina Kapur,50,F,A2
7767,3095,Balendra Sabharwal,60,M,A3
7768,3096,Ekaraj Dixit,59,M,A1
7769,3096,Veer Agarwal,17,M,A2
7770,3096,Gagan Sahota,45,M,A3
7771,3097,Jai Dixit,58,M,A1
7772,3097,Indrajit Ben,27,M,A2
7773,3098,Faraj Jani,62,M,A1
7774,3099,Neel Gaba,62,M,A1
7775,3100,Ekavir Loyal,35,M,A1
7776,3100,Anmol Ramachandran,32,M,A2
7777,3100,Dhruv Madan,65,M,A3
7778,3101,Wyatt Mitter,59,M,A1
7779,3101,Anthony Bains,62,M,A2
7780,3102,Krish Vala,46,M,A1
7781,3103,Jeremiah Setty,33,M,A1
7782,3103,Advik Gara,60,M,A2
7783,3103,Gagan Sheth,16,M,A3
7784,3103,Advay Loyal,61,M,A4
7785,3104,Arin Grewal,65,M,A1
7786,3104,Frado Sant,20,M,A2
7787,3104,Veer Gandhi,50,M,A3
7788,3104,Faris Narula,65,M,A4
7789,3105,Girindra Suri,20,M,A1
7790,3105,Nakul Kara,41,M,A2
7791,3105,Kiaan Ben,33,M,A3
7792,3105,Girik Rajagopalan,28,M,A4
7793,3106,Andrew Yadav,44,M,A1
7794,3107,Sathvik Master,63,M,A1
7795,3107,Ekbal Andra,45,M,A2
7796,3107,Noah Karan,25,M,A3
7797,3107,Elijah Lall,61,M,A4
7798,3108,Gaurang Sengupta,55,M,A1
7799,3108,Robert Mutti,19,M,A2
7800,3109,Om Seth,28,M,A1
7801,3110,Karan Narasimhan,25,M,A1
7802,3110,Daniel Kalla,57,M,A2
7803,3110,Jackson Sarin,65,M,A3
7804,3110,Balendra Saha,60,M,A4
7805,3111,Qarin Gopal,63,M,A1
7806,3111,Amol Bir,22,M,A2
7807,3111,Ikbal Handa,31,M,A3
7808,3111,Mason Nath,22,M,A4
7809,3112,Abhimanyu Krishnamurthy,48,M,A1
7810,3113,Ethan Mammen,54,M,A1
7811,3114,Ayushman Pandya,46,M,A1
7812,3114,Samuel Swamy,60,M,A2
7813,3114,Abeer Seth,59,M,A3
7814,3114,Dakshesh Kothari,63,M,A4
7815,3115,Wazir Rajagopal,21,M,A1
7816,3116,Omkaar Mannan,24,M,A1
7817,3116,Advik Garg,48,M,A2
7818,3116,Aayush Dutt,22,M,A3
7819,3116,Vedant Sahota,22,M,A4
7820,3117,Charan Dugar,58,M,A1
7821,3118,Aadi Murthy,51,M,A1
7822,3119,Akshay Dutta,65,M,A1
7823,3119,Girish Bail,16,M,A2
7824,3120,Gavin Bhargava,25,M,A1
7825,3120,Aayush Barad,40,M,A2
7826,3120,Abha Chakraborty,57,F,A3
7827,3121,Azaan Bawa,62,M,A1
7828,3121,Gabriel Ganguly,61,M,A2
7829,3122,Aarav Hora,23,M,A1
7830,3122,Charles Natt,49,M,A2
7831,3122,Maanav Cheema,38,M,A3
7832,3123,Zayan Dyal,22,M,A1
7833,3123,Qadim Mangal,64,M,A2
7834,3123,Balveer Ramesh,37,M,A3
7835,3124,Lohit Dewan,59,M,A1
7836,3124,Qadim Pillay,45,M,A2
7837,3124,Wridesh Bawa,57,M,A3
7838,3125,Chaitanya Nadig,47,M,A1
7839,3125,Fariq Gill,26,M,A2
7840,3126,Pranit Iyengar,37,M,A1
7841,3126,Ishaan Singh,45,M,A2
7842,3127,Rachit Wagle,17,M,A1
7843,3127,Nitesh Muni,33,M,A2
7844,3128,Tanmayi Kala,60,F,A1
7845,3129,Kevin Dora,51,M,A1
7846,3129,Rohan Ravel,24,M,A2
7847,3129,Nachiket Sundaram,22,M,A3
7848,3130,Lavanya Uppal,42,F,A1
7849,3130,Faraj Gour,61,M,A2
7850,3131,Advay Atwal,22,M,A1
7851,3131,Madhav Kapur,27,M,A2
7852,3131,Anmol Bir,54,M,A3
7853,3131,Azaan Sathe,61,M,A4
7854,3132,Tanveer Sharaf,64,M,A1
7855,3133,Joshua Konda,20,M,A1
7856,3134,Faris Mahajan,30,M,A1
7857,3135,Hritik Pall,18,M,A1
7858,3135,Zayan Arya,40,M,A2
7859,3135,Lila Gill,23,F,A3
7860,3135,Imaran Palla,24,M,A4
7861,3136,Lucky Borde,63,M,A1
7862,3137,Dipta Das,17,F,A1
7863,3137,Jeremiah Goel,27,M,A2
7864,3138,Pratyush Chacko,46,M,A1
7865,3139,Timothy Khosla,30,M,A1
7866,3139,Nicholas Kapoor,40,M,A2
7867,3139,Chatresh Pai,26,M,A3
7868,3140,Yug Doctor,28,M,A1
7869,3140,Rishi Mittal,31,M,A2
7870,3141,Charan Sampath,20,M,A1
7871,3141,Girik Rama,40,M,A2
7872,3141,Hardik Ramesh,59,M,A3
7873,3141,Kalpit Kaur,32,M,A4
7874,3142,Daniel Chad,47,M,A1
7875,3142,Hardik Nagarajan,36,M,A2
7876,3142,Forum Patel,33,F,A3
7877,3142,Kiaan Bala,61,M,A4
7878,3143,Nathaniel Loyal,44,M,A1
7879,3143,Jagat Dey,52,M,A2
7880,3143,Gavin Sawhney,46,M,A3
7881,3144,Aashi Raman,23,F,A1
7882,3144,Tanish Sama,19,M,A2
7883,3144,Ansh Mistry,19,M,A3
7884,3144,Warinder Sahota,51,M,A4
7885,3145,Yash Tailor,29,M,A1
7886,3145,Gaurangi Verma,16,F,A2
7887,3145,Zaid Manne,60,M,A3
7888,3145,Jack Hora,31,M,A4
7889,3146,Faras Nagarajan,20,M,A1
7890,3147,Mitesh Rao,64,M,A1
7891,3147,Pranav Ganesan,28,M,A2
7892,3148,Naveen Balan,47,M,A1
7893,3148,Daksh Narang,21,M,A2
7894,3148,Oliver Kale,30,M,A3
7895,3148,Gunbir Borah,26,M,A4
7896,3149,Pranav Dayal,57,M,A1
7897,3149,Matthew Toor,21,M,A2
7898,3150,Wyatt Nigam,63,M,A1
7899,3151,Umang Loke,36,M,A1
7900,3152,Azad Goyal,40,M,A1
7901,3152,Devansh Brar,51,M,A2
7902,3153,Jatin Cheema,24,M,A1
7903,3153,Qabil Seth,30,M,A2
7904,3153,Tanay Pillai,30,M,A3
7905,3154,Girik Naik,59,M,A1
7906,3154,Ronith Aggarwal,38,M,A2
7907,3155,Karan Rattan,60,M,A1
7908,3155,Darpan Sampath,43,M,A2
7909,3156,Dakshesh Badami,28,M,A1
7910,3156,Manthan Nayar,37,M,A2
7911,3157,Peter Modi,42,M,A1
7912,3157,Daniel Narayan,41,M,A2
7913,3158,Pranit Narain,28,M,A1
7914,3159,Chakradhar Bawa,46,M,A1
7915,3160,Gunbir Aurora,60,M,A1
7916,3161,Dalbir Palan,56,M,A1
7917,3161,Waida Chander,21,F,A2
7918,3161,Nathaniel Sheth,63,M,A3
7919,3162,Azaan Kota,41,M,A1
7920,3163,Charles Jha,58,M,A1
7921,3163,Chaitanya More,48,M,A2
7922,3163,Vedant Bose,34,M,A3
7923,3164,Bhavani Hora,23,F,A1
7924,3165,Reyansh Sankar,25,M,A1
7925,3166,Teerth Kadakia,54,M,A1
7926,3167,Warinder Viswanathan,42,M,A1
7927,3167,Parth Mahajan,49,M,A2
7928,3167,Tanish Bhat,57,M,A3
7929,3167,Pallavi Naik,64,F,A4
7930,3168,Noah Goel,38,M,A1
7931,3168,Pranit Som,33,T,A2
7932,3169,Ayushman Balasubramanian,25,M,A1
7933,3170,Raghav Chawla,54,M,A1
7934,3170,Ronith Raman,53,T,A2
7935,3171,Liam Kant,61,M,A1
7936,3171,Sai Gala,50,F,A2
7937,3172,Abhimanyu Bal,18,M,A1
7938,3172,Aarush Balan,48,M,A2
7939,3173,Parth Garde,46,M,A1
7940,3173,Zansi Dutt,20,F,A2
7941,3173,Naksh Aggarwal,35,M,A3
7942,3174,Ishwar Bhavsar,32,M,A1
7943,3174,Maanav Ravi,57,M,A2
7944,3174,Samesh Tandon,48,M,A3
7945,3174,Joshua Lanka,18,M,A4
7946,3175,Bachittar Doctor,16,M,A1
7947,3175,Bahadurjit Subramanian,57,M,A2
7948,3176,Rayaan Divan,56,M,A1
7949,3176,Christopher Tata,64,M,A2
7950,3176,Dev Sachar,36,M,A3
7951,3177,Guneet Dora,27,M,A1
7952,3177,Aarush Kakar,60,M,A2
7953,3178,Fariq Comar,20,M,A1
7954,3179,Mohammed Deshpande,35,M,A1
7955,3179,Nachiket Dua,24,M,A2
7956,3179,Charan Choudhary,23,M,A3
7957,3179,Dakshesh Bali,44,M,A4
7958,3180,Yatin Arya,58,M,A1
7959,3180,Girik Lal,43,M,A2
7960,3180,Faqid Hora,29,M,A3
7961,3180,Abhimanyu Dhar,54,T,A4
7962,3181,Sarthak Suri,17,M,A1
7963,3181,Gaurav Ganguly,51,M,A2
7964,3182,Upkaar Chauhan,59,M,A1
7965,3182,Kritika Grover,64,F,A2
7966,3182,Neel Narayanan,61,M,A3
7967,3183,Aadi Hayer,39,M,A1
7968,3183,Ishwar Puri,55,M,A2
7969,3183,Chatresh Mammen,49,M,A3
7970,3183,Hritik Bala,16,M,A4
7971,3184,Samarth Pradhan,54,M,A1
7972,3184,Hardik Bahri,62,M,A2
7973,3184,Anirudh Kota,28,M,A3
7974,3185,Nathaniel Narula,27,M,A1
7975,3185,Varenya Rajagopalan,41,F,A2
7976,3186,Jackson Lata,21,M,A1
7977,3187,Dhruv Kashyap,50,M,A1
7978,3187,Laksh Madan,61,M,A2
7979,3187,Advaith Krishnamurthy,20,M,A3
7980,3187,Chakradev Morar,42,M,A4
7981,3188,Xavier Deol,59,M,A1
7982,3188,Oscar Buch,34,M,A2
7983,3188,Rachana Mane,34,F,A3
7984,3189,Maanav Choudhry,16,M,A1
7985,3189,Daniel Chakraborty,28,M,A2
7986,3189,Falan Wable,64,M,A3
7987,3189,Ethan Nagar,55,M,A4
7988,3190,Chakradev Rana,21,M,A1
7989,3190,Jai Desai,21,M,A2
7990,3190,Shaurya Dhar,43,M,A3
7991,3191,Chaitanya Hans,27,M,A1
7992,3192,William Dhar,27,M,A1
7993,3192,Rudra Agrawal,51,M,A2
7994,3193,Pratyush Parmar,38,M,A1
7995,3193,Lohit Varughese,47,M,A2
7996,3193,Chatura Aurora,32,M,A3
7997,3194,Lila Mukherjee,30,F,A1
7998,3195,Kiaan Kale,50,M,A1
7999,3196,Umang Manda,62,M,A1
8000,3196,Champak Som,19,T,A2
8001,3197,Zayan Borde,40,M,A1
8002,3198,Vivaan Vala,32,M,A1
8003,3198,Bahadurjit Gola,38,M,A2
8004,3198,Samaksh Pandit,41,M,A3
8005,3199,Ati Saini,21,F,A1
8006,3199,Max Mittal,35,M,A2
8007,3199,Agastya Prabhakar,21,M,A3
8008,3199,Advay Iyer,20,M,A4
8009,3200,Siddharth Nazareth,29,M,A1
8010,3200,Charan Dhillon,42,M,A2
8011,3200,Peter Johal,27,M,A3
8012,3200,Maanas Toor,27,M,A4
8013,3201,Aditya Borah,32,M,A1
8014,3201,Tejas Bhalla,61,M,A2
8015,3201,Manan Tandon,49,M,A3
8016,3202,Dhruv Dar,17,M,A1
8017,3203,Gaurang Nayar,35,M,A1
8018,3203,Gautam Setty,53,M,A2
8019,3203,Amruta Menon,20,F,A3
8020,3204,Vasudha Ramesh,34,F,A1
8021,3205,Frado Sandhu,45,M,A1
8022,3205,Pranav Mishra,63,M,A2
8023,3206,Aditya Srivastava,24,M,A1
8024,3207,Dalbir Singhal,45,M,A1
8025,3207,Qabil Bhalla,58,M,A2
8026,3208,Isaiah Bath,34,M,A1
8027,3208,Lipika Kapadia,25,F,A2
8028,3209,Vivaan Mital,17,M,A1
8029,3210,Shravya Kota,17,F,A1
8030,3211,Aryan Srinivasan,36,M,A1
8031,3212,Ansh Saxena,34,M,A1
8032,3212,Azaan Sibal,51,M,A2
8033,3213,Jagdish Sura,34,M,A1
8034,3214,Nihal Contractor,27,M,A1
8035,3215,Aarush Iyengar,30,M,A1
8036,3216,Chaitanya Verma,59,M,A1
8037,3217,Jai Viswanathan,39,M,A1
8038,3217,Bachittar Kumer,37,M,A2
8039,3218,Jairaj Ramaswamy,46,M,A1
8040,3218,Robert Kashyap,34,M,A2
8041,3219,Aryan Basak,36,M,A1
8042,3219,Zashil Acharya,52,M,A2
8043,3219,Jackson Dyal,20,M,A3
8044,3220,Peter Dasgupta,57,M,A1
8045,3220,Azad Suri,55,M,A2
8046,3220,Liam Vora,39,M,A3
8047,3221,Azad Seth,40,T,A1
8048,3221,Utkarsh Sur,64,M,A2
8049,3222,Maanav Pau,57,M,A1
8050,3222,Xavier Patil,42,M,A2
8051,3222,Zayan Sane,26,M,A3
8052,3222,Manan Suri,51,M,A4
8053,3223,Avi Bhardwaj,36,M,A1
8054,3224,Girish Walia,22,M,A1
8055,3224,Tristan Zachariah,37,M,A2
8056,3225,Balendra Chana,39,M,A1
8057,3225,Girik Bhatt,52,M,A2
8058,3225,Yagnesh Bhakta,52,M,A3
8059,3226,Manan Ramachandran,23,M,A1
8060,3226,Robert Chhabra,17,M,A2
8061,3226,Warjas Shan,49,M,A3
8062,3226,Ekapad Raman,38,M,A4
8063,3227,Chakradhar Kara,16,M,A1
8064,3227,Rachit Dave,47,M,A2
8065,3228,Liam Bhardwaj,24,M,A1
8066,3228,Owen Mannan,33,M,A2
8067,3228,Jack Bala,34,M,A3
8068,3228,Ekalinga Chopra,17,M,A4
8069,3229,Jai Chada,36,M,A1
8070,3229,Tara Palla,48,F,A2
8071,3229,Joshua Bakshi,49,M,A3
8072,3229,Rushil Lal,52,M,A4
8073,3230,Ekaraj Zachariah,34,M,A1
8074,3230,Tarak Toor,53,M,A2
8075,3230,Ikbal Kala,60,M,A3
8076,3230,Ranveer Dugar,58,M,A4
8077,3231,Aditya Bajaj,18,M,A1
8078,3232,Om Trivedi,65,M,A1
8079,3233,Wazir Dayal,17,M,A1
8080,3233,Noah Prabhakar,50,M,A2
8081,3233,Naveen Ghose,51,M,A3
8082,3234,Zarna Hayer,50,F,A1
8083,3234,Ekavir Kala,62,M,A2
8084,3234,Banjeet Shere,22,M,A3
8085,3234,Sneha Badal,49,F,A4
8086,3235,Tanveer Chakrabarti,46,M,A1
8087,3235,Lakshit Dave,53,M,A2
8088,3235,Mohammed Kuruvilla,35,M,A3
8089,3235,Ojas Ramesh,27,M,A4
8090,3236,Ayushman Sinha,46,M,A1
8091,3236,Wyatt Memon,20,M,A2
8092,3236,Ayaan Dara,63,M,A3
8093,3236,Reyansh Samra,61,M,A4
8094,3237,Ishaan Raj,45,M,A1
8095,3237,Jeremiah Bhalla,48,M,A2
8096,3238,Qarin Rout,37,M,A1
8097,3238,Alexander Gala,22,M,A2
8098,3238,Onveer Swaminathan,37,M,A3
8099,3239,Isaac Misra,28,M,A1
8100,3239,Prisha Prasad,42,F,A2
8101,3240,Krishna Dalal,33,M,A1
8102,3240,Robert Bhargava,52,M,A2
8103,3240,Yatan Ramaswamy,34,M,A3
8104,3241,Jairaj Sahota,59,M,A1
8105,3241,Praneel Grover,49,M,A2
8106,3241,Mitesh Puri,23,M,A3
8107,3241,Lucky Swamy,65,M,A4
8108,3242,Vivaan Kurian,65,M,A1
8109,3243,Oscar Mistry,24,M,A1
8110,3243,Guneet Kamdar,22,M,A2
8111,3243,Manthan Das,48,M,A3
8112,3244,Caleb Goel,43,M,A1
8113,3244,Gaurav Bhatti,34,M,A2
8114,3244,Harish Kuruvilla,34,M,A3
8115,3245,Avi Sawhney,64,M,A1
8116,3246,Zashil Bhandari,21,M,A1
8117,3246,Oliver Parsa,21,M,A2
8118,3246,Fitan Bhandari,17,M,A3
8119,3247,Reyansh Murthy,54,M,A1
8120,3248,Frederick Shah,57,M,A1
8121,3248,Ekapad Saini,28,M,A2
8122,3249,Vincent Prabhu,56,M,A1
8123,3250,Avi Ram,34,M,A1
8124,3250,Aarnav Varghese,48,M,A2
8125,3250,Harshil Verma,45,M,A3
8126,3250,Upadhriti Sharaf,49,F,A4
8127,3251,Hardik Wagle,40,M,A1
8128,3251,Zehaan Subramanian,36,M,A2
8129,3252,Timothy Dora,25,M,A1
8130,3252,Omkaar Gopal,55,M,A2
8131,3253,Pranav Char,65,M,A1
8132,3253,Tarak Gara,57,M,A2
8133,3253,Chandran Bakshi,53,M,A3
8134,3254,Hemal Kade,42,F,A1
8135,3254,Upkaar Babu,42,M,A2
8136,3255,Indrajit Bhavsar,37,M,A1
8137,3255,Madhav Pant,25,M,A2
8138,3255,Azad Reddy,53,M,A3
8139,3255,Zayyan Kibe,40,M,A4
8140,3256,Zayyan Sathe,23,M,A1
8141,3256,Anmol Prabhakar,22,M,A2
8142,3256,Naveen Lanka,63,M,A3
8143,3256,Dalbir Borra,47,M,A4
8144,3257,Chakradev Rout,36,M,A1
8145,3258,Aayush Chokshi,49,M,A1
8146,3258,Faras Trivedi,50,M,A2
8147,3259,Mason Sule,19,M,A1
8148,3259,Lila Khanna,51,F,A2
8149,3259,Amol Chhabra,56,M,A3
8150,3260,Omkaar Mander,32,M,A1
8151,3260,Harrison Hegde,27,M,A2
8152,3261,Simon Bhakta,35,M,A1
8153,3261,Victor Baral,36,M,A2
8154,3261,Naksh Jani,27,M,A3
8155,3261,Tanish Desai,58,M,A4
8156,3262,Udant Butala,16,M,A1
8157,3262,Samesh Wason,49,M,A2
8158,3262,Ayushman Choudhry,49,M,A3
8159,3262,Yug Sami,59,M,A4
8160,3263,Samaksh Bera,65,M,A1
8161,3263,Eta Srinivasan,23,F,A2
8162,3264,Qasim Korpal,63,M,A1
8163,3264,Quincy Ratti,25,M,A2
8164,3265,Fitan Randhawa,50,M,A1
8165,3265,Saksham Dhawan,55,M,A2
8166,3265,Mitesh Dani,36,M,A3
8167,3266,Rachit Yadav,62,M,A1
8168,3266,Ansh Khalsa,25,M,A2
8169,3266,Onkar Behl,26,M,A3
8170,3267,Hritik Sawhney,27,M,A1
8171,3267,Ronith Baral,20,M,A2
8172,3267,Gautam Venkataraman,42,M,A3
8173,3267,Nihal Bhasin,22,M,A4
8174,3268,Logan Sarna,36,M,A1
8175,3269,Aarush Saini,22,M,A1
8176,3269,Gunbir Borde,45,M,A2
8177,3269,Jatin Sankar,19,M,A3
8178,3270,Falguni Krish,28,F,A1
8179,3270,Ayush Dara,39,M,A2
8180,3270,Maanav Pandit,51,M,A3
8181,3271,Peter Chawla,39,M,A1
