VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
6012,2985,Chameli Trivedi,28,F,false
6013,2985,Harish Taneja,64,M,false
6014,2985,Nidra Swamy,17,F,false
6015,2986,Elijah Palla,40,M,false
6016,2987,Veer Morar,24,M,false
6017,2988,Zansi Deol,10,F,false
6018,2988,Harish Parekh,56,M,false
6019,2989,Baghyawati Savant,1,F,false
6020,2989,Udant Sekhon,66,M,false
6021,2990,Oviya Acharya,72,F,false
6022,2991,Naveen Gupta,72,M,false
6023,2992,Wyatt Rajagopal,37,M,false
6024,2992,Januja Ramanathan,61,F,false
6025,2993,Hemang Kalla,61,M,false
6026,2993,Bhavna Luthra,4,F,false
6027,2994,Jonathan Sodhi,13,M,false
6028,2995,Chaman Parekh,17,F,false
6029,2995,Urishilla Kapur,17,F,false
6030,2996,Nisha Sarkar,13,F,false
6031,2996,Azad Maharaj,15,M,false
6032,2996,Kevin Khurana,35,M,false
6033,2997,Matthew Oommen,4,M,false
6034,2997,Vamakshi Wable,18,F,false
6035,2997,Umang Pathak,29,M,false
6036,2998,Warjas Jain,25,M,false
6037,2998,Sara Bir,60,F,false
6038,2999,Rohan Balan,37,M,false
6039,2999,Xiti Kumer,62,F,false
6040,2999,Ranbir Mohan,45,M,false
6041,3000,Bhanumati Bhat,52,F,false
6042,3000,Nihal Sachar,82,M,false
6043,3000,Omya Sandhu,77,F,false
6044,3001,Udant Venkatesh,25,M,false
6045,3002,Vritti Sridhar,36,F,false
6046,3002,Rayaan Narasimhan,40,M,false
6047,3003,Aadi Desai,32,M,false
6048,3004,Neha Sinha,58,F,true
6049,3004,Megha Padmanabhan,66,F,false
6050,3004,Inaya Seth,38,F,false
6051,3005,Aarini Datta,27,F,false
6052,3005,Ubika Parekh,16,F,false
6053,3005,Pavani Golla,50,F,false
6054,3006,Raghav Srinivas,37,M,false
6055,3006,Sara Gola,57,F,false
6056,3006,Qasim Krishnamurthy,28,M,false
6057,3007,Leela Atwal,84,F,false
6058,3008,Michael Uppal,76,M,false
6059,3008,Vanya Patel,77,F,false
6060,3009,Omya Khalsa,5,F,false
6061,3009,Neha Gara,15,F,false
6062,3009,Aryan Lala,64,M,true
6063,3010,Anay Narula,25,M,false
6064,3010,Leena Talwar,8,F,false
6065,3010,Rachita Thaman,34,F,false
6066,3011,Abdul Bir,82,M,false
6067,3012,Reyansh Gala,12,M,false
6068,3012,Bhavani Mahajan,49,F,false
6069,3012,Noah Din,30,M,false
6070,3013,Bhavika Pandit,77,F,false
6071,3013,Krishna Lata,12,M,false
6072,3014,Advik Deep,2,M,false
6073,3014,Jagdish Nadkarni,61,M,false
6074,3015,Lopa Goda,71,F,false
6075,3015,Azaan Dugal,14,M,false
6076,3015,Aarush Mitra,63,M,false
6077,3016,Reyansh Batra,40,M,false
6078,3016,Suhani Iyengar,34,F,false
6079,3017,Gagan Sura,82,M,false
6080,3017,Nikita Sarna,25,F,false
6081,3018,Charles Choudhury,50,M,false
6082,3019,Udant Shan,57,M,false
6083,3019,Wriddhish Yadav,5,M,false
6084,3020,Panini Ray,22,F,false
6085,3020,Saksham Dugar,84,M,false
6086,3021,Yash Kakar,29,M,false
6087,3021,Warjas Chada,34,M,false
6088,3021,Zarna Tandon,36,F,false
6089,3022,Bhavika Manne,9,F,false
6090,3022,Hritik Borra,63,M,false
6091,3023,Rushil Sandal,80,M,false
6092,3024,Darpan Samra,52,M,false
6093,3025,Nimrat Ranganathan,26,F,false
6094,3026,Wriddhish Ramaswamy,47,M,false
6095,3027,Baljiwan Thakkar,82,M,false
6096,3027,Hemangini Muni,20,F,false
6097,3027,Gautam Dass,21,M,false
6098,3028,Yatin Ravel,17,M,false
6099,3028,Thomas Basak,41,M,false
6100,3028,Dalaja Ramanathan,70,F,false
6101,3029,Chakradhar Loyal,21,M,false
6102,3029,Victor Dhaliwal,79,M,false
6103,3029,Vasatika Yadav,20,F,false
6104,3030,Harini Handa,38,F,false
6105,3030,Faqid Thakkar,26,M,false
6106,3030,Agastya Gulati,6,M,false
6107,3031,Bakhshi Kapoor,54,M,false
6108,3031,Kashvi Krishnamurthy,72,F,false
6109,3032,Krish Dave,78,M,false
6110,3033,Waida Char,5,F,false
6111,3033,Oscar Murty,2,M,false
6112,3034,Gautam Bhatti,17,M,false
6113,3034,Ojas Chad,65,M,false
6114,3035,Chakradhar Agarwal,10,M,false
6115,3035,Amara Saran,7,F,false
6116,3035,Warinder Sane,6,M,false
6117,3036,Dalbir Kadakia,82,M,false
6118,3037,Shivani Mishra,31,F,false
6119,3038,Jairaj Hegde,2,M,false
6120,3038,Ryan Minhas,20,M,false
6121,3039,Owen Naidu,71,M,false
6122,3039,Jasmit Patel,61,F,false
6123,3039,Keya Gill,45,F,false
6124,3040,Anamika Chaudhry,61,F,false
6125,3040,Om Mital,74,M,false
6126,3040,Varenya Narang,2,F,false
6127,3041,Mugdha Parmar,30,F,false
6128,3042,Vrishti Basak,77,F,false
6129,3043,Champak Srinivasan,39,M,false
6130,3044,Radha Sangha,1,F,false
6131,3045,Reva Hayre,66,F,false
6132,3045,Ansh Bhavsar,21,M,false
6133,3045,Janaki Narayan,70,F,false
6134,3046,Reva Rama,52,F,false
6135,3046,Rudra Sinha,49,M,true
6136,3046,Tejas Tella,46,M,false
6137,3047,Jacob Saini,21,M,false
6138,3047,Nachiket More,24,M,false
6139,3048,Alexander Raval,11,M,false
6140,3048,Ekaja Sachar,62,F,false
6141,3048,Gopal Dewan,32,M,false
6142,3049,Saanvi Bajaj,77,F,true
6143,3050,Ekiya Menon,81,F,false
6144,3050,Ekiya Bose,15,F,false
6145,3050,Gagan Lata,36,M,false
6146,3051,Lekha Kala,39,F,false
6147,3051,Aryan Sankar,31,M,false
6148,3052,Frado Bhasin,61,M,false
6149,3053,Yashasvi Srinivasan,57,F,false
6150,3053,Dhriti Chandra,78,F,false
6151,3053,Aditya Kale,30,M,false
6152,3054,Yashawini Handa,83,F,false
6153,3055,Damini Pillay,7,F,false
6154,3055,Qarin Palla,42,M,false
6155,3055,Yash Sandhu,17,M,false
6156,3056,Teerth Bhat,81,M,true
6157,3057,Yashvi Banerjee,63,F,false
6158,3057,Anjali Mukherjee,67,F,false
6159,3057,Aarini Narain,7,F,false
6160,3058,Shivansh Verma,6,M,false
6161,3059,Chaaya Iyer,79,F,false
6162,3059,Mahika Kakar,40,F,false
6163,3059,Sathvik Acharya,6,M,false
6164,3060,Xiti Lala,5,F,false
6165,3061,Idika Chaudry,27,F,false
6166,3062,Darpan Padmanabhan,17,M,false
6167,3062,Osha De,79,F,false
6168,3062,Vritti Chokshi,77,F,false
6169,3063,Arjun Bhavsar,26,M,false
6170,3064,Ranveer Master,60,M,false
6171,3064,Yash Saha,7,M,false
6172,3064,Devansh Badami,61,M,false
6173,3065,Chasmum Jani,56,T,false
6174,3066,Advik Bala,33,M,false
6175,3066,Shivansh Venkatesh,29,M,false
6176,3066,Chatresh Butala,70,M,false
6177,3067,Hritik Saha,36,M,false
6178,3067,Reyansh Manne,85,M,false
6179,3068,Mason Patla,39,M,false
6180,3068,Lila Tailor,71,F,false
6181,3068,Edhitha Bhargava,75,F,true
6182,3069,Samuel Bandi,81,M,false
6183,3069,Quincy Hegde,59,M,false
6184,3069,Harrison Balakrishnan,59,M,false
6185,3070,Imaran Gola,45,M,false
6186,3071,Upma Gera,12,F,false
6187,3071,Adweta Mital,6,F,false
6188,3072,Anthony Lanka,41,M,false
6189,3072,Manya Narayanan,82,F,false
6190,3072,Pranav Chatterjee,34,M,false
6191,3073,Jagrati Gaba,10,F,false
6192,3073,Amol Natarajan,56,M,false
6193,3074,Mohini Chaudhry,16,F,false
6194,3075,Ishani Pingle,65,F,false
6195,3076,Chavvi Agarwal,69,F,false
6196,3076,Balhaar Randhawa,19,M,false
6197,3076,Yuvraj Sastry,63,M,false
6198,3077,Radha Dubey,50,F,false
6199,3077,Yashica Natarajan,41,F,false
6200,3077,Zilmil Basak,50,F,false
6201,3078,Girindra Lad,58,M,false
6202,3078,Abhimanyu Bali,80,M,false
6203,3078,Nihal Zacharia,14,M,false
6204,3079,Wyatt Varkey,81,M,false
6205,3080,Arin Handa,62,M,false
6206,3080,Advik Kala,82,M,false
6207,3080,Warinder Jhaveri,54,M,false
6208,3081,Faraj Behl,7,M,false
6209,3081,Tara Mohan,50,F,false
6210,3082,Harshil Bhatia,37,M,false
6211,3082,Lajita Venkatesh,65,F,false
6212,3083,Brinda Gulati,37,F,false
6213,3084,Alka Palla,41,F,false
6214,3084,Laksh Atwal,33,M,false
6215,3084,Barkha Bora,55,F,false
6216,3085,Jairaj Raju,56,M,false
6217,3086,Yug Bandi,9,M,false
6218,3086,Anjali Majumdar,29,F,false
6219,3086,Max Chopra,62,M,false
6220,3087,Gopal Krishna,61,M,false
6221,3088,Aayush Mane,30,M,false
6222,3088,Gayathri Nadkarni,82,F,false
6223,3088,Kritika Rajan,65,F,false
6224,3089,Neel Patel,33,M,false
6225,3090,Balveer Magar,54,M,false
6226,3090,Daksha Dugal,39,F,false
6227,3091,Bhavani Bhatnagar,53,F,false
6228,3092,Girish Dayal,68,M,false
6229,3092,Osha Dhingra,11,F,false
6230,3093,Chatura Taneja,70,M,false
6231,3093,Christopher Choudhry,51,M,false
6232,3094,Nikita Varma,60,F,false
6233,3095,Gaurangi Krishna,66,F,false
6234,3095,Tanmayi Oza,16,F,false
6235,3096,Tripti Bose,54,F,false
6236,3097,Diya Rama,79,F,false
6237,3098,Manthan Varty,61,M,false
6238,3099,Bhanumati Agarwal,12,F,false
6239,3100,Azad Gala,82,M,false
6240,3100,Imaran Bajaj,34,M,false
6241,3101,Ubika Sha,65,F,false
6242,3102,Pahal Pillay,82,F,false
6243,3103,Vincent Korpal,29,M,false
6244,3103,Indrajit Handa,81,M,false
6245,3103,Zayyan Mohanty,74,M,false
6246,3104,Nandini Khosla,56,F,false
6247,3104,Lohit Ramaswamy,34,M,false
6248,3104,Harita Tiwari,75,F,false
6249,3105,Yagnesh Lalla,57,M,false
6250,3105,Naksh Iyengar,3,M,false
6251,3105,Onveer Pillai,1,M,false
6252,3106,Krishna Edwin,24,M,false
6253,3106,Tejas Kashyap,55,M,false
6254,3106,Ganga Narula,33,F,false
6255,3107,Yatan Gola,50,M,false
6256,3107,Amara Thaker,5,F,false
6257,3107,Hiral Sibal,34,F,false
6258,3108,Darsh Bedi,78,M,false
6259,3108,Balveer Palla,84,M,false
6260,3108,Brijesh Prakash,24,M,false
6261,3109,Om Chand,52,M,false
6262,3109,Rachana Pillai,74,F,false
6263,3110,Unnati Kunda,26,F,false
6264,3110,Nitara Dey,43,F,false
6265,3110,Chanakya Sule,67,M,false
6266,3111,Devansh Mody,73,M,false
6267,3112,Kevin Vohra,66,M,false
6268,3113,Frederick Warrior,8,M,false
6269,3113,Gaurika Bajaj,52,F,false
6270,3113,Baljiwan Shanker,41,M,false
6271,3114,Sanaya Murthy,4,F,false
6272,3115,Jairaj Lall,39,M,false
6273,3116,Anamika Muni,79,F,true
6274,3116,Yatan Varty,38,M,false
6275,3117,Krisha Chhabra,63,F,false
6276,3118,Pratyush Raghavan,61,M,false
6277,3118,Ria Karan,27,F,false
6278,3118,Ikbal Bhasin,5,M,false
6279,3119,Meera Bhattacharyya,16,F,false
6280,3119,Adweta Aurora,65,F,false
6281,3120,Daksh Kade,33,M,false
6282,3120,Megha Samra,61,F,false
6283,3120,Mitesh Goyal,72,M,false
6284,3121,Lohit Kothari,64,M,false
6285,3121,William Thakkar,50,M,false
6286,3121,Ria Nayak,61,F,false
6287,3122,Ekani Sridhar,4,F,false
6288,3122,Advik Date,20,M,false
6289,3123,Avi Mohan,73,M,false
6290,3124,Ryan Solanki,7,M,false
6291,3124,George Panchal,41,M,false
6292,3124,Tejas Mohan,78,M,false
6293,3125,Bhavika Kakar,67,F,false
6294,3126,Advika Sem,81,F,false
6295,3126,Maanav Rai,64,M,false
6296,3127,Geetika Sekhon,18,F,false
6297,3127,Girish Kalla,12,M,false
6298,3128,Zehaan Bal,81,M,false
6299,3129,Timothy Chowdhury,70,M,true
6300,3130,Lohit Tata,47,M,false
6301,3130,Arjun Parekh,82,M,false
6302,3131,Devansh Bath,36,M,false
6303,3132,Bachittar Dhawan,71,M,false
6304,3132,Aayush Manda,51,M,false
6305,3132,Eesha Pingle,28,F,false
6306,3133,Kamya Devi,33,F,false
6307,3133,Brijesh Modi,70,M,false
6308,3133,Jagvi Choudhury,27,F,false
6309,3134,Bishakha Sankar,46,F,false
6310,3134,Warinder Mohanty,19,M,false
6311,3135,Samuel Sur,4,M,false
6312,3135,Yagnesh Contractor,33,M,false
6313,3135,Noah Bir,33,M,false
6314,3136,Daniel Pingle,74,M,false
6315,3137,Utkarsh Dave,41,M,false
6316,3137,Ayushman Hegde,45,M,false
6317,3137,Dhriti Nagy,83,F,false
6318,3138,Yauvani Rattan,48,F,false
6319,3138,Gavin Ratti,19,M,false
6320,3138,Dhruv Kade,5,M,false
6321,3139,Gaurav Mittal,59,M,false
6322,3139,Luke Puri,3,M,false
6323,3140,Udant Biswas,6,M,false
6324,3140,Vihaan Taneja,35,M,false
6325,3141,Agastya Venkataraman,52,M,false
6326,3142,Pranav Sharaf,61,M,false
6327,3142,Bahadurjit Tank,54,M,false
6328,3142,Nikita Mallick,69,F,false
6329,3143,Bhanumati Dugal,53,F,false
6330,3143,Kalpit Upadhyay,51,M,false
6331,3143,Frederick Majumdar,82,M,true
6332,3144,Kala Sathe,13,F,false
6333,3145,Samaksh Ramakrishnan,37,M,false
6334,3146,Atharv Mangat,13,M,false
6335,3147,Sneha Shanker,82,F,false
6336,3147,Darpan Yohannan,4,M,false
6337,3147,Tanvi Bir,54,F,false
6338,3148,Wishi Sastry,49,F,false
6339,3149,Manbir Sehgal,41,M,false
6340,3150,Mitali Sahni,67,F,false
6341,3151,Madhav Prasad,82,M,false
6342,3151,Vedhika Keer,12,F,false
6343,3152,Dalaja Varty,24,F,false
6344,3153,Nathan Sagar,27,M,false
6345,3153,Nihal Mane,70,M,false
6346,3153,Jalsa Nayak,79,F,false
6347,3154,Qushi Oza,38,F,false
6348,3155,Vedant Balan,16,M,false
6349,3155,Azaan Soni,75,M,false
6350,3155,Baghyawati More,39,F,false
6351,3156,Om Kade,56,M,false
6352,3157,Advaith Bobal,26,M,false
6353,3157,Guneet Chawla,12,M,false
6354,3158,Damini Dora,41,F,false
6355,3158,Harini Panchal,14,F,false
6356,3158,Chatura Goswami,53,M,false
6357,3159,Rayaan Sem,17,M,false
6358,3159,Leela Ben,41,F,false
6359,3160,Qadim Oommen,83,M,false
6360,3160,Nihal Cheema,5,M,false
6361,3160,Wahab Mani,37,M,false
6362,3161,Tanveer Nagi,5,M,true
6363,3162,Saksham Morar,14,M,false
6364,3162,Krishna Kalita,26,M,false
6365,3163,Nikita Dubey,77,F,false
6366,3164,Ganga Bajwa,23,F,false
6367,3164,Eesha Behl,42,F,false
6368,3164,Balhaar Aggarwal,39,M,false
6369,3165,Mugdha Ravi,10,F,false
6370,3166,Vasudha Edwin,51,F,false
6371,3166,Onkar Dugar,80,M,false
6372,3166,Chatresh Mallick,14,M,false
6373,3167,Shaurya Batta,10,M,false
6374,3168,Upkaar Kata,33,M,false
6375,3168,Harinakshi Prakash,12,F,false
6376,3168,Ayaan Khare,58,M,false
6377,3169,Dhriti Oommen,41,F,false
6378,3169,Indali Gola,17,F,false
6379,3169,Ridhi Agarwal,47,F,false
6380,3170,Oscar Barman,44,M,false
6381,3170,Sara Comar,69,F,false
6382,3170,Yoshita Kulkarni,84,F,false
6383,3171,Indali Date,2,T,false
6384,3171,Rushil Krishna,4,M,false
6385,3171,Balendra Chauhan,18,M,false
6386,3172,Anay Garde,28,M,false
6387,3172,Riya Swamy,68,F,false
6388,3172,Anay Mishra,29,M,false
6389,3173,Samesh Dhawan,7,M,false
6390,3173,Idika Char,22,F,false
6391,3174,Darpan Shukla,19,M,false
6392,3175,David Puri,49,M,false
6393,3175,Hemal Reddy,21,F,false
6394,3175,Om Virk,57,M,false
6395,3176,Raagini Kaur,39,F,false
6396,3176,Lopa Kakar,13,F,false
6397,3176,Gaurav Gola,30,M,false
6398,3177,Yug Batra,36,M,false
6399,3178,Ikbal Brar,79,M,false
6400,3179,Vedant Shankar,4,M,false
6401,3179,Gayathri Dhar,35,F,false
6402,3180,Jonathan Natarajan,54,M,false
6403,3180,Ryan Sur,9,M,false
6404,3181,Fitan Zachariah,41,M,true
6405,3181,Anamika Butala,50,F,false
6406,3181,Shivani Sinha,28,F,false
6407,3182,Jalsa Thakkar,64,F,false
6408,3182,Dhriti Chawla,30,F,false
6409,3182,Harshil Bali,26,M,false
6410,3183,Harini Dora,78,F,false
6411,3184,Zilmil Kapadia,42,F,false
6412,3184,Fitan Divan,80,M,false
6413,3184,Viraj Tak,77,M,false
6414,3185,Anya Madan,10,F,false
6415,3185,Alexander Rao,20,M,false
6416,3185,Girik Lalla,12,M,false
6417,3186,Sudiksha Krishna,55,F,false
6418,3186,Anay Mallick,73,M,false
6419,3187,Frado Sahota,31,M,false
6420,3187,Siya Peri,51,F,false
6421,3188,Nimrat Dayal,69,F,false
6422,3189,Jatin Hegde,32,M,false
6423,3190,Baghyawati Deo,10,F,false
6424,3191,Manthan Raj,83,M,false
6425,3191,Sanya Banerjee,2,F,false
6426,3192,Warjas Rai,68,M,false
6427,3192,Arya Dixit,53,F,false
6428,3192,Rajeshri Lall,23,F,false
6429,3193,Benjamin Basu,84,M,false
6430,3194,Ira Suri,17,F,false
6431,3194,Amol Ganesan,75,M,false
6432,3195,Veer Bali,46,M,false
6433,3196,Abdul Jha,57,M,false
6434,3196,Samuel Ganguly,52,M,false
6435,3196,Umang Grover,46,M,false
6436,3197,Sneha Loyal,79,F,false
6437,3198,Rushil Andra,21,M,false
6438,3198,Rachana Chadha,84,F,false
6439,3199,Anamika Ravel,71,F,false
6440,3199,Shravya Keer,51,F,false
6441,3200,Idika Raval,59,F,false
6442,3200,Balendra D’Alia,62,M,false
6443,3200,Yatan Trivedi,68,M,false
6444,3201,Deepa Gole,17,F,false
6445,3201,Frederick Sha,71,M,true
6446,3201,Brinda Ravi,12,F,false
6447,3202,Ekaraj Dhingra,81,M,false
6448,3203,Ekta Pall,50,F,false
6449,3203,Lavanya Bobal,83,F,false
6450,3204,Oni Sridhar,29,F,false
6451,3204,Caleb Suri,31,M,false
6452,3204,Ridhi Sundaram,55,F,false
6453,3205,Fariq Kuruvilla,19,M,false
6454,3205,Yoshita Venkatesh,31,F,false
6455,3206,Urmi Sant,23,F,false
6456,3206,Yahvi Kalita,64,F,false
6457,3207,Megha Batta,63,F,false
6458,3207,Gunbir Sodhi,33,M,false
6459,3208,Shivani Chowdhury,22,F,false
6460,3208,Gavin Ramachandran,60,M,false
6461,3208,Yutika Ravi,79,F,false
6462,3209,Advik Bains,25,M,false
6463,3210,Reva Sahni,36,F,false
6464,3210,Jagdish Behl,44,M,false
6465,3210,Aryan Grewal,4,M,false
6466,3211,Xavier Patla,45,M,false
6467,3212,Isha Rege,30,F,false
6468,3212,Meera Singhal,19,F,true
6469,3213,Garima Banik,27,F,false
6470,3214,Janya Sethi,65,F,false
6471,3214,Libni Dhar,66,F,false
6472,3215,Hritik Sodhi,70,M,false
6473,3215,Varenya Goda,24,F,false
6474,3215,Ishaan Gill,6,M,false
6475,3216,Tanvi Thakur,45,F,false
6476,3216,Nihal Lad,39,M,true
6477,3216,Zaid Saha,75,M,false
6478,3217,Jatin Koshy,58,M,false
6479,3218,Hredhaan Dhaliwal,18,M,false
6480,3219,Amruta Sinha,48,F,false
6481,3220,Yasti Chada,46,F,false
6482,3220,Yashasvi Cheema,22,F,false
6483,3220,Baljiwan Thaker,61,M,false
6484,3221,Yashica Balasubramanian,82,F,false
6485,3221,Adya Bahl,48,T,false
6486,3222,Jack Ramesh,26,M,false
6487,3223,Theodore Din,19,M,false
6488,3223,Nidhi Narayan,56,F,false
6489,3223,Girik Sule,45,M,false
6490,3224,Kai Deshpande,21,M,false
6491,3224,Yash Kaul,31,M,false
6492,3225,Warhi Gola,33,F,false
6493,3225,Ethan Chaudry,64,M,false
6494,3225,Priya Khanna,15,F,false
6495,3226,Nathaniel Bedi,18,M,false
6496,3226,Rohan Guha,6,M,false
6497,3226,Timothy Kulkarni,2,M,false
6498,3227,Chasmum Chada,40,F,false
6499,3227,Pallavi Biswas,10,F,false
6500,3227,Aahana Rastogi,25,F,false
6501,3228,Manbir Nair,25,M,false
6502,3229,Jeevika Iyengar,62,F,false
6503,3230,Unni Agrawal,24,F,false
6504,3231,Vedika Naik,9,F,false
6505,3231,Samaksh Rana,18,M,false
6506,3232,Wriddhish Bhatti,16,M,false
6507,3232,Yashvi Chada,20,F,false
6508,3233,Ekani Aggarwal,84,F,false
6509,3234,Faras Hans,59,M,false
6510,3234,Chameli Yogi,16,F,false
6511,3234,Ryan Narayan,43,M,false
6512,3235,Avni Roy,80,F,false
6513,3236,Upma Trivedi,36,F,false
6514,3236,Bhavika Radhakrishnan,53,F,false
6515,3236,Shivansh Patel,85,M,false
6516,3237,Baljiwan Raghavan,27,M,false
6517,3237,Vaishnavi Ravi,46,F,false
6518,3237,George Devi,80,M,false
6519,3238,Saanvi Maharaj,15,F,false
6520,3239,Oscar Chawla,49,M,false
6521,3239,Jacob Seshadri,11,M,false
6522,3240,Krish Hegde,73,M,false
6523,3240,Faras Minhas,51,M,false
6524,3240,Ubika Dugal,73,F,false
6525,3241,Hardik Dar,52,M,true
6526,3241,Vinaya Singh,83,F,false
6527,3242,Laban Divan,9,M,false
6528,3242,Eta Chaudhary,29,F,false
6529,3242,Nidhi Deep,59,F,false
6530,3243,Wakeeta Handa,64,F,false
6531,3244,Akshay Kaul,69,M,false
6532,3244,Tristan Jani,5,M,false
6533,3244,Vasana Narain,78,F,false
6534,3245,Anamika Goda,79,F,false
6535,3245,Jagat Narain,55,M,false
6536,3246,Zehaan Jha,32,M,false
6537,3247,Frado Som,62,M,false
6538,3247,Amaira Misra,4,F,false
6539,3247,Ishita Naidu,66,F,false
6540,3248,Ikbal Nadkarni,16,M,false
6541,3248,Harrison Menon,74,M,false
6542,3249,Bhavini Sarraf,32,F,false
6543,3250,Bhavini Rai,29,F,false
6544,3250,Guneet Pall,6,M,false
6545,3251,Udant Chada,26,M,false
6546,3251,Leena Kakar,20,F,false
6547,3251,Zehaan Ganesan,1,M,false
6548,3252,Matthew Chokshi,39,M,false
6549,3252,Samesh Dhaliwal,17,M,false
6550,3252,Amol Rao,34,M,false
6551,3253,Lakshmi Om,73,F,false
6552,3254,Harini Vala,6,F,false
6553,3254,Prisha Sharma,62,F,false
6554,3255,Turvi Chaudhry,85,F,false
6555,3255,Unni Goda,85,F,false
6556,3255,Manan Hayre,32,M,false
6557,3256,Nidhi Nagy,54,F,false
6558,3256,Omya Nigam,51,T,false
6559,3257,Irya Kalla,10,F,false
6560,3257,Christopher Kapoor,43,M,false
6561,3258,Vidhi Mannan,3,F,false
6562,3258,Banjeet Sankar,5,M,true
6563,3259,Upadhriti Apte,79,F,false
6564,3259,Laban Khosla,19,M,false
6565,3259,Upkaar Bahri,40,M,false
6566,3260,Kashish Raja,34,F,false
6567,3261,Balveer Datta,54,M,false
6568,3262,Kai Sule,39,M,false
6569,3262,Turvi Prasad,13,F,false
6570,3262,Balvan Ghosh,82,M,false
6571,3263,Utkarsh Wadhwa,70,M,false
6572,3263,Aadi Rama,36,M,false
6573,3263,Ekiya Sandhu,10,F,false
6574,3264,Ekta Ben,66,F,false
6575,3264,Chaitanya Sani,79,M,false
6576,3264,Guneet Bhattacharyya,20,M,false
6577,3265,Saanvi Sawhney,26,F,false
6578,3265,Naksh Rajan,5,M,false
6579,3266,Xalak Kuruvilla,36,F,false
6580,3266,Devika Dhawan,36,F,false
6581,3267,Orinder Koshy,13,M,false
6582,3268,Upkaar Natt,49,M,false
6583,3268,Aadi Lad,26,M,false
6584,3269,Charan Saraf,67,M,false
6585,3269,Manbir Kaur,27,M,false
6586,3269,Aryan Karan,53,M,false
6587,3270,Edhitha Radhakrishnan,75,F,false
6588,3271,Pahal Manda,24,F,false
6589,3271,Urvi Sahota,66,F,false
6590,3271,Nandini Chakraborty,75,F,false
6591,3272,Eiravati Parekh,26,F,false
6592,3272,Qushi Ramanathan,8,F,false
6593,3272,Samarth Bhalla,27,M,false
6594,3273,Yashoda Narayanan,47,F,false
6595,3274,Gaurika Tripathi,55,F,false
6596,3274,Ikshita D’Alia,53,F,false
6597,3275,Falan Sane,58,M,false
6598,3275,Hritik More,30,M,true
6599,3276,Praneel Wason,19,M,false
6600,3277,Chatura Sheth,25,M,false
6601,3278,Samarth Kota,2,M,false
6602,3278,Yashvi Ramanathan,32,F,false
6603,3278,Ekta Natt,85,F,false
6604,3279,Ishaan Sura,62,M,false
6605,3279,Guneet Sama,73,M,false
6606,3280,Hema Thakkar,5,F,false
6607,3280,Chanakya Bose,40,M,false
6608,3280,Devika Sarkar,61,F,false
6609,3281,Hitesh Oommen,32,M,false
6610,3282,Oscar Hayer,29,M,false
6611,3282,Reva Batta,44,F,false
6612,3283,Om Thakkar,5,M,false
6613,3284,Karan Yohannan,82,M,false
6614,3285,Jacob Bhat,30,M,false
6615,3286,Forum Verma,66,F,false
6616,3287,Omaja Malhotra,68,F,true
6617,3287,Vansha Jayaraman,67,F,false
6618,3288,Imaran Chada,64,M,false
6619,3288,Dhriti Lall,44,F,false
6620,3288,Balendra Parekh,68,M,false
6621,3289,Nilima Bali,2,F,false
6622,3290,Vedhika Ramachandran,50,F,false
6623,3291,Nimrat Dhar,57,F,false
6624,3291,Yug Lal,9,M,false
6625,3292,Nilima Bajaj,83,F,false
6626,3292,Gauri Sundaram,52,F,false
6627,3293,Aishani Iyer,53,F,false
6628,3294,Ladli Shenoy,6,F,false
6629,3294,Ranveer Kata,81,M,false
6630,3294,Upkaar Sathe,62,M,false
6631,3295,Oeshi Bose,57,F,false
6632,3295,Akshay Rana,15,M,false
6633,3296,Chavvi Mandal,5,F,false
6634,3296,Widisha Gara,53,F,false
6635,3297,Meera Reddy,22,F,false
6636,3297,Pratyush Barman,71,M,false
6637,3298,Daniel Bhatnagar,76,M,false
6638,3298,Aryan Varghese,33,M,false
6639,3299,Faqid Dewan,44,M,false
6640,3299,Eshana Nadkarni,9,F,false
6641,3300,Henry Balakrishnan,65,M,false
6642,3300,Gaurav Parekh,40,M,false
6643,3301,Azad Chander,30,M,false
6644,3301,Thomas Kunda,1,M,false
6645,3301,Gaurang Bhakta,46,M,false
6646,3302,Qasim Nagy,45,M,false
6647,3303,Kavya Subramaniam,57,F,false
6648,3303,Amrita Krishnan,68,F,false
6649,3303,Orinder Srinivasan,75,M,false
6650,3304,Nirja Puri,31,F,false
6651,3304,Bhanumati Deshpande,73,T,false
6652,3304,Jack Hayre,7,M,false
6653,3305,Jason Mohanty,22,M,false
6654,3305,Onveer Bhatti,19,M,false
6655,3306,Ishita Mannan,51,F,true
6656,3306,Avni Devi,26,F,false
6657,3307,Chanchal Joshi,13,F,false
6658,3307,Dhriti Sami,77,F,false
6659,3308,Tanmayi Kumar,56,F,false
6660,3308,Ansh Jaggi,19,M,false
6661,3308,Keya Mannan,51,F,false
6662,3309,Xavier Sule,56,M,false
6663,3310,Harsh Mane,80,M,false
6664,3311,Anvi Setty,61,F,false
6665,3311,Forum Chaudhry,47,F,false
6666,3311,Chakradhar Rajagopal,37,M,false
6667,3312,Teerth Guha,53,M,false
6668,3312,Januja Bhavsar,53,F,false
6669,3313,Vedhika Verma,23,F,false
6670,3313,Chaman Bala,28,F,false
6671,3313,Ganga Keer,17,F,false
6672,3314,Ryan Srinivasan,47,M,false
6673,3314,Ekaraj Parekh,77,M,false
