ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
4622,3084,Janani Narasimhan,49,3,1,1,2
4623,3084,Christopher Bali,33,11,1,9,1
4624,3085,Robert Chokshi,27,4,1,7,1
4625,3085,Parth Bala,25,7,3,4,1
4626,3086,Sai Koshy,26,8,1,4,1
4627,3086,Anay Bumb,58,4,3,5,1
4628,3087,Isaiah Kata,72,10,1,3,1
4629,3087,Laban Kale,39,5,1,6,1
4630,3088,Ubika Subramaniam,55,3,2,9,2
4631,3088,Mahika Walla,69,6,7,4,2
4632,3089,Megha Bath,53,8,1,8,2
4633,3090,Chanchal Bhatia,34,1,1,5,2
4634,3090,Teerth Tak,50,12,1,4,1
4635,3091,Anirudh Borah,21,6,5,4,1
4636,3092,Chandani Chawla,28,10,1,6,2
4637,3092,Aashi Mandal,19,8,2,7,2
4638,3093,Advik Batta,67,6,1,5,1
4639,3094,Gaurika Barad,41,8,7,9,2
4640,3095,Zilmil Sahni,59,12,2,3,2
4641,3095,Dhriti Raval,57,6,4,5,2
4642,3096,Bina Baral,28,7,1,2,2
4643,3096,Mugdha Dhawan,24,3,1,9,2
4644,3097,Harish Kuruvilla,51,11,5,4,1
4645,3098,Matthew Lal,37,3,1,6,1
4646,3099,Bhanumati Kadakia,60,9,2,9,2
4647,3100,Ira Borde,25,2,1,4,2
4648,3101,Bhavani Sridhar,72,10,1,6,2
4649,3101,Xavier Chaudhry,50,9,1,7,1
4650,3102,Rayaan Bhargava,23,12,1,4,1
4651,3102,Ojasvi Srivastava,40,11,1,5,2
4652,3103,Chameli Tandon,48,11,1,3,2
4653,3104,Ishani Deshmukh,43,9,1,4,2
4654,3105,Mohammed Babu,37,3,1,3,1
4655,3106,Nidra Shetty,75,4,7,10,2
4656,3106,Faris Verma,68,7,1,9,1
4657,3107,Mohini Chanda,20,1,1,1,2
4658,3107,Ekaja Walla,30,3,2,10,2
4659,3108,Netra Nadig,57,4,2,2,2
4660,3108,Watika Borde,67,12,7,6,2
4661,3109,Urmi Soni,27,6,1,9,2
4662,3109,Yatan Rai,74,6,1,7,1
4663,3110,Upadhriti Guha,64,6,1,1,2
4664,3110,Jagdish Buch,30,9,7,5,1
4665,3111,Yahvi Mitra,37,8,2,8,2
4666,3112,Ranveer Das,28,12,1,7,1
4667,3112,Frado Krish,53,9,1,3,1
4668,3113,Jagat Pall,67,1,1,2,3
4669,3113,Arjun Borra,30,9,3,5,1
4670,3114,Benjamin Nayak,71,12,1,9,1
4671,3114,Oni Behl,56,1,1,4,2
4672,3115,Upma Goyal,21,4,1,10,2
4673,3115,Bahadurjit Ray,21,4,1,10,1
4674,3116,Orinder Nazareth,68,6,1,1,1
4675,3117,Neel Gill,51,9,2,8,1
4676,3117,Nimrat Borde,26,4,1,6,2
4677,3118,Ekiya Patla,32,4,1,10,2
4678,3119,Yagnesh Bhattacharyya,61,10,5,7,1
4679,3120,Manya Verma,26,7,2,9,2
4680,3120,Unni Ramakrishnan,25,11,2,3,2
4681,3121,Yashica Kant,64,4,2,9,2
4682,3121,Amruta Pingle,61,4,1,6,2
4683,3122,Panini Sant,36,5,1,7,2
4684,3122,Priya Ratti,41,9,1,5,2
4685,3123,Qadim Patla,30,3,2,8,1
4686,3124,Eta Gour,56,7,3,7,2
4687,3124,Caleb Shah,33,1,1,5,1
4688,3125,Robert Raval,25,1,1,9,1
4689,3125,Radhika Ravel,44,9,1,1,2
4690,3126,Agastya Lad,72,7,1,5,1
4691,3126,Aayush Soni,62,9,1,7,1
4692,3127,Anvi Butala,47,10,1,1,2
4693,3127,Laksh Choudhry,74,11,4,2,1
4694,3128,Aarnav Radhakrishnan,68,8,1,10,1
4695,3129,Gautam Lad,74,2,2,6,1
4696,3129,Yashvi Saxena,66,7,1,8,2
4697,3130,Aahana Aggarwal,59,5,1,6,2
4698,3130,Samarth Bhargava,64,3,2,2,1
4699,3131,Chandresh Sunder,61,1,1,6,1
4700,3131,Ekavir Amble,63,3,3,5,1
4701,3132,Tanvi Ganguly,27,8,1,2,2
4702,3132,Yamini Choudhry,18,11,1,10,2
4703,3133,Parth Edwin,71,9,1,1,1
4704,3133,Ishwar Dhar,60,6,1,4,1
4705,3134,Gautam Gill,24,3,1,2,1
4706,3135,Lucky Arya,71,4,1,8,1
4707,3135,Warinder Narain,61,5,3,8,1
4708,3136,Zansi Hans,69,7,1,4,2
4709,3136,Neha Balay,56,7,2,1,2
4710,3137,Laban Chanda,26,1,1,4,1
4711,3138,Lipika Sethi,58,12,1,8,2
4712,3139,Jhalak Pradhan,68,3,6,9,2
4713,3140,Dalbir Koshy,36,3,1,2,1
4714,3141,Alexander Murthy,73,1,2,8,1
4715,3141,Nathaniel Savant,71,12,1,9,1
4716,3142,Fitan Wali,66,5,1,6,1
4717,3142,Aarush Sarkar,70,4,1,9,1
4718,3143,Dhriti Parsa,46,8,3,10,2
4719,3144,Anmol Shetty,51,5,1,4,1
4720,3145,Akshay Datta,27,5,5,9,1
4721,3146,Bina Bajwa,19,2,6,1,2
4722,3147,Dalaja Mani,69,11,1,2,2
4723,3148,Jairaj Mitra,31,3,7,3,1
4724,3148,Ojas Date,43,12,1,4,1
4725,3149,Lekha Mani,35,2,1,5,2
4726,3149,Tara Sha,40,6,6,6,2
4727,3150,Devansh Bansal,39,4,1,8,1
4728,3151,Chaman Uppal,21,1,1,10,2
4729,3152,Advay Rajan,46,8,1,7,1
4730,3153,Orinder Tank,20,5,3,7,1
4731,3153,Jhalak Shetty,29,1,2,4,2
4732,3154,Eta Chatterjee,55,6,1,6,2
4733,3154,Tristan Krishna,51,1,5,3,1
4734,3155,Tamanna Atwal,73,12,1,1,2
4735,3156,Noah Naidu,21,3,1,3,1
4736,3157,Yatin Pradhan,18,2,2,7,1
4737,3157,Aishani Mall,26,9,1,3,2
4738,3158,Aachal Saini,61,4,2,9,2
4739,3158,Aryan Misra,69,11,1,6,1
4740,3159,Faraj Venkatesh,53,7,1,4,1
4741,3159,Advika Purohit,51,6,1,6,2
4742,3160,Arunima Rama,25,11,3,7,2
4743,3161,Ucchal Sharaf,62,10,1,1,2
4744,3162,Jackson Sethi,66,8,4,9,1
4745,3162,Ria Sawhney,75,10,2,9,2
4746,3163,Chakrika Rastogi,39,10,1,4,2
4747,3163,Ekbal Sawhney,51,10,7,5,1
4748,3164,Charita Kapoor,29,5,3,5,2
4749,3164,Bakhshi Mistry,34,10,6,10,1
4750,3165,Ekiya Parmar,40,5,1,10,2
4751,3166,Aishani Vala,53,10,2,2,2
4752,3166,Gunbir Srinivas,49,3,1,4,1
4753,3167,Faris Rao,68,9,1,6,1
4754,3167,Krish Mitra,45,4,2,8,1
4755,3168,Yahvi Gole,38,4,1,7,2
4756,3168,Aayush Wali,55,7,1,2,1
4757,3169,George Khosla,47,4,1,10,1
4758,3170,Jeremiah Ghosh,21,11,5,6,1
4759,3170,Matthew Vala,74,9,1,5,1
4760,3171,Anamika Mahal,22,3,1,4,2
4761,3172,Utkarsh Date,23,2,1,4,1
4762,3173,Dayamai Narayanan,23,3,2,6,2
4763,3174,Krishna Rao,20,2,1,10,2
4764,3174,Omisha Warrior,26,6,2,7,2
4765,3175,Nisha Shanker,35,2,1,5,2
4766,3175,Akshay Rajagopalan,35,12,2,9,1
4767,3176,Zaid Radhakrishnan,58,11,7,1,1
4768,3177,Finn Mall,38,9,1,7,1
4769,3177,Raksha Sethi,56,9,2,5,2
4770,3178,Kashvi Kala,58,10,3,6,2
4771,3179,Eshana Nigam,51,3,1,4,2
4772,3179,Praneel Golla,37,8,7,2,1
4773,3180,Benjamin Nagy,58,8,1,1,1
4774,3180,Rishi Kara,21,8,1,5,1
4775,3181,Logan Bahri,41,4,7,2,1
4776,3182,Teerth Ramanathan,75,7,1,9,1
4777,3183,Chandani Savant,35,2,1,1,2
4778,3184,Chandran Sunder,75,11,2,9,1
4779,3184,Gaurangi Dewan,62,8,6,10,2
4780,3185,Amara Mittal,27,10,1,2,2
4781,3186,Samar Shetty,32,10,1,9,1
4782,3186,Dipta Parmer,60,9,1,1,2
4783,3187,Hema Ravi,24,6,7,6,2
4784,3187,Jagrati Soman,48,5,1,3,2
4785,3188,Siya Kant,67,10,1,4,2
4786,3189,Raagini Bali,23,10,1,9,2
4787,3189,Divya Kashyap,51,8,4,6,2
4788,3190,Yamini Bath,46,4,1,7,2
4789,3191,Praneel Amble,42,2,1,3,1
4790,3192,Forum Bath,30,2,1,5,2
4791,3192,Charvi Bava,65,3,1,2,2
4792,3193,Kashvi Kohli,25,11,3,1,2
4793,3194,Ridhi Kara,73,6,1,8,2
4794,3195,Widisha Chad,60,12,1,7,2
4795,3196,Aadhya Bhardwaj,26,12,1,9,2
4796,3197,George Om,59,10,7,9,1
4797,3198,Chavvi Puri,36,7,1,3,2
4798,3199,George Oak,46,4,1,10,1
4799,3200,Logan Tailor,38,12,1,3,1
4800,3200,Qarin Pandya,46,10,3,8,1
4801,3201,Aadhya Sengupta,42,7,1,8,2
4802,3201,Ishaan Acharya,65,8,1,4,1
4803,3202,Pooja Kalla,47,3,2,5,2
4804,3202,Jackson Butala,51,10,1,10,1
4805,3203,Vivaan Shroff,53,11,1,9,1
4806,3204,Meghana Narula,39,6,1,4,2
4807,3204,Maanav Sastry,22,12,7,6,1
4808,3205,Krisha Sawhney,21,8,1,8,2
4809,3206,Daniel Merchant,26,8,1,9,1
4810,3206,Indira Chawla,61,11,1,7,2
4811,3207,Upkaar Tara,35,10,1,3,1
4812,3208,Shivansh Sangha,48,7,3,9,1
4813,3209,Ayush Padmanabhan,48,1,1,2,1
4814,3209,Warinder Sahota,22,4,1,4,1
4815,3210,Dev Bala,44,7,1,2,1
4816,3210,Caleb Nagi,50,11,1,2,1
4817,3211,Ayaan Ray,60,7,1,3,1
4818,3212,Bhanumati Dugal,21,10,6,10,2
4819,3213,Krisha Biswas,52,7,2,8,2
4820,3213,Rohan Sridhar,69,1,1,10,1
4821,3214,Advik Raju,51,11,1,1,1
4822,3214,Tanay Jayaraman,18,4,7,4,1
4823,3215,Jason Deshmukh,34,8,1,8,1
4824,3216,Ira Sunder,25,7,1,10,2
4825,3217,Rachana Dugal,36,3,2,3,2
4826,3218,Ekantika Radhakrishnan,20,3,1,4,2
4827,3219,Yashvi Pillai,21,3,2,4,2
4828,3220,Januja Tank,54,2,1,7,2
4829,3221,Benjamin Mangal,31,2,1,1,1
4830,3221,Nachiket Hans,55,7,1,6,1
4831,3222,Anusha Balakrishnan,20,6,1,10,2
4832,3222,Utkarsh Nayar,57,6,1,10,1
4833,3223,Falguni Kohli,70,9,1,6,2
4834,3224,Hemang Dhar,34,9,1,10,1
4835,3225,Tejas Padmanabhan,21,7,1,9,1
4836,3226,Ranveer Joshi,25,2,5,6,1
4837,3227,Wakeeta Wason,24,4,1,6,2
4838,3228,Charan Swaminathan,38,10,4,5,1
4839,3228,Yadavi Sachar,28,12,2,3,2
4840,3229,Balendra Om,30,6,1,7,1
4841,3229,Zaitra Dewan,32,10,1,4,2
4842,3230,Charvi Chaudhari,59,7,1,10,2
4843,3231,Amruta Rama,47,3,1,7,2
4844,3232,Finn Sangha,26,11,2,7,1
4845,3232,Madhav Gour,73,7,2,8,1
4846,3233,Tristan Kannan,47,5,2,6,1
4847,3234,Azad Dhawan,59,3,2,1,1
4848,3235,Hemani Mammen,24,1,1,10,2
4849,3236,Orinder Kannan,47,1,1,7,1
4850,3237,Wishi Pau,24,10,7,2,2
4851,3237,Naksh Raju,28,7,1,2,1
4852,3238,Samesh Lad,61,12,7,3,1
4853,3239,Manan Sandhu,74,5,1,6,1
4854,3239,Fitan Mallick,59,9,1,1,1
4855,3240,Qarin Dara,63,6,2,7,1
4856,3241,Mitesh Ray,50,5,2,6,1
4857,3242,Nakul Ahluwalia,57,2,1,9,1
4858,3243,Dhruv Sahota,45,12,3,8,1
4859,3244,Sanaya Walla,61,9,1,7,2
4860,3244,Christopher Dhar,28,8,1,3,1
4861,3245,Shivansh Date,21,11,1,4,1
4862,3246,Turvi Tailor,23,1,1,10,2
4863,3247,Kala Nagarajan,25,8,1,5,2
4864,3248,Thomas Kale,25,2,2,6,1
4865,3248,Krish Devi,31,12,2,5,1
4866,3249,Ekaja Choudhary,41,1,1,3,2
4867,3250,Urmi Prabhu,32,11,1,7,2
4868,3250,Idika Din,27,4,5,10,2
4869,3251,Mugdha Tak,59,3,1,1,2
4870,3252,Aarush Mangat,35,1,2,8,1
4871,3253,Xiti Sheth,66,11,1,2,2
4872,3254,Rachit Dada,65,12,7,6,1
4873,3254,Atharv Shanker,29,8,1,1,1
4874,3255,Harsh Karpe,47,5,1,4,1
4875,3255,Charita Master,54,1,2,5,2
4876,3256,Eshana Kibe,25,11,1,3,2
4877,3257,Tristan Dugal,51,6,1,8,1
4878,3258,Krishna Nadig,65,1,1,2,1
4879,3258,Siya Sura,37,2,4,10,2
4880,3259,Vamakshi Arora,24,4,1,8,2
4881,3260,Indira Ray,20,3,1,5,2
4882,3260,Ekaraj Venkatesh,24,2,1,8,1
4883,3261,Irya Agrawal,53,11,1,7,2
4884,3261,Bhavna Devi,30,10,1,3,2
4885,3262,Agastya Bawa,41,6,1,3,1
4886,3262,Zayan Loyal,75,1,1,4,1
4887,3263,Sara Kulkarni,22,3,1,10,2
4888,3263,Ishani Kala,72,9,1,1,2
4889,3264,Upkaar Raj,31,7,2,3,1
4890,3264,Fiyaz Zachariah,29,3,1,6,1
4891,3265,Yahvi Chada,33,6,1,10,2
4892,3266,Sai Anand,60,6,1,1,2
4893,3267,Lajita Mangal,34,8,1,6,2
4894,3267,Ekani Bajwa,51,7,1,9,2
4895,3268,Shaurya Mammen,35,8,2,7,1
4896,3268,Dakshesh Guha,22,5,1,4,1
4897,3269,Kalpit Pingle,19,7,1,8,1
4898,3270,Hritik Prasad,34,7,2,8,1
4899,3270,Aadi Brahmbhatt,35,10,1,6,1
4900,3271,Noah Manne,67,9,1,2,1
4901,3271,Christopher Soman,57,7,2,4,1
4902,3272,Ayushman Zachariah,58,1,1,2,1
4903,3273,Janaki Viswanathan,59,9,1,5,2
4904,3273,Mekhala Kumer,62,12,1,7,2
4905,3274,Azaan Manda,50,10,2,5,1
4906,3274,Madhavi Khurana,22,11,1,6,2
4907,3275,Owen Ravi,69,12,1,10,1
4908,3275,Yashoda Oak,60,12,7,3,2
4909,3276,Hredhaan Narayanan,31,7,1,1,1
4910,3276,Charan Maharaj,41,9,1,6,1
4911,3277,William Mukherjee,44,2,1,10,1
4912,3278,Odika Pandey,19,2,1,6,2
4913,3278,Guneet Basak,54,9,2,10,1
4914,3279,Charan Rau,30,8,1,5,1
4915,3280,Rayaan Manda,28,9,4,6,1
4916,3281,Dayamai Sur,30,1,1,4,2
4917,3281,Lekha Banik,46,5,1,3,2
4918,3282,Anjali Dubey,22,5,3,8,2
4919,3282,Charan Ravel,19,10,1,3,1
4920,3283,Wyatt Chauhan,53,2,2,9,1
4921,3284,Chakradhar Chhabra,46,10,2,4,1
4922,3284,Robert Samra,62,1,3,5,1
4923,3285,Daksh Chada,68,12,1,7,1
4924,3286,Sanya Sarna,43,2,4,9,2
4925,3287,Harrison Issac,65,1,1,4,1
4926,3287,Samuel Bhatti,62,12,1,2,1
4927,3288,Anvi Nagi,68,12,2,4,2
4928,3289,Ojas Yadav,46,4,1,7,1
4929,3289,Ridhi Gupta,53,2,2,2,2
4930,3290,Rachana Zacharia,70,5,1,7,2
4931,3291,Owen Sami,20,11,1,1,1
4932,3292,Urvi Doctor,25,1,1,6,2
4933,3293,Krishna Patla,70,9,6,3,2
4934,3294,Krishna Upadhyay,45,7,2,7,2
4935,3294,Megha Dutta,20,5,4,9,2
4936,3295,Ryan Dhar,52,9,2,4,1
4937,3295,Vivaan Subramaniam,75,2,1,6,1
4938,3296,Anya Bhavsar,48,4,1,6,2
4939,3297,Lipika Sandal,66,5,1,9,2
4940,3298,Watika Joshi,70,5,1,8,2
4941,3299,Harrison Ahuja,32,1,6,4,1
4942,3300,Onkar Jayaraman,23,3,1,8,1
4943,3301,Vedhika Gola,36,1,1,9,2
4944,3302,Sanaya Sani,43,8,1,3,2
4945,3302,Joshua Nadig,34,5,1,5,1
4946,3303,Reva Bhat,47,7,1,6,2
4947,3303,Nathaniel Dass,36,4,1,7,1
4948,3304,Netra Sandhu,40,1,1,9,2
4949,3304,Jagdish Agrawal,38,2,1,2,1
4950,3305,Ikshita Amble,50,2,1,5,2
4951,3305,Dev Anand,61,4,1,2,1
4952,3306,Isaac Ganesan,20,10,1,8,1
4953,3306,Wazir Singh,64,10,3,2,1
4954,3307,Dalbir Dara,62,4,3,5,1
4955,3307,Ekaraj Nagar,28,8,1,2,1
4956,3308,Wridesh Thaman,66,4,1,7,1
4957,3308,Ira Agarwal,63,1,1,7,2
4958,3309,Aayush Savant,47,5,1,7,1
4959,3310,Eta Bora,64,3,1,4,2
4960,3310,Ekta Mallick,60,11,1,3,2
4961,3311,Gunbir Merchant,59,3,1,10,1
4962,3312,Wishi Kalita,24,4,1,10,2
4963,3312,Priya Sule,69,10,1,9,2
4964,3313,Vrinda Chandra,48,11,1,1,2
4965,3313,Dipta Soman,22,12,1,1,2
4966,3314,Raghav Patla,43,12,1,2,1
4967,3315,Pushti Rastogi,55,5,4,8,2
4968,3316,Vedant Ray,50,5,1,7,1
4969,3316,Anmol Purohit,62,11,1,6,1
4970,3317,Robert Mani,45,9,1,1,3
4971,3318,Adweta Badal,44,2,1,8,2
4972,3318,Forum Edwin,61,12,1,4,2
4973,3319,Ekantika Raghavan,72,2,1,1,2
4974,3319,Indira Shanker,65,4,1,8,2
4975,3320,Gavin Datta,64,3,1,1,1
4976,3321,Baljiwan Kuruvilla,51,9,2,2,1
4977,3322,Abha Shanker,63,4,1,10,2
4978,3323,Radhika Mane,43,4,1,3,2
4979,3324,Keya Sama,51,12,1,5,2
4980,3325,Dakshesh Natt,56,4,3,7,1
4981,3325,Deepa Butala,54,11,1,3,2
4982,3326,Anjali Char,60,2,1,9,2
4983,3326,Bakhshi Ranganathan,33,5,1,8,1
4984,3327,Shaurya Andra,67,3,1,7,1
4985,3327,Yashawini Bali,72,4,1,8,2
4986,3328,Sai Palla,31,2,1,6,1
4987,3329,Leena Sidhu,67,7,1,5,2
4988,3329,Vasatika Jani,75,10,4,7,2
4989,3330,Nathaniel Mani,28,11,1,7,1
4990,3331,Rachita Swamy,32,4,2,3,2
4991,3332,Girik Chokshi,64,1,1,9,1
4992,3333,Tamanna Sodhi,68,2,4,8,2
4993,3334,Jonathan Rajagopalan,65,5,1,9,1
4994,3334,Zayyan Sachdev,73,11,2,2,1
4995,3335,Meghana Khatri,70,12,1,10,2
4996,3335,Advay Johal,64,11,1,2,1
4997,3336,Yachana Dewan,26,3,1,8,2
4998,3337,Udyati Patla,23,7,1,9,2
4999,3338,Ekavir Mukherjee,56,9,2,4,1
5000,3338,Osha Lalla,32,3,1,3,2
5001,3339,Zaid Dave,39,4,1,7,1
5002,3339,Aarav Baral,60,5,1,8,1
5003,3340,Ekta Bail,39,11,6,7,2
5004,3340,Aryan Chadha,35,2,1,9,1
5005,3341,Saanvi Badal,32,5,7,10,2
5006,3342,Caleb Bajwa,66,9,2,6,1
5007,3342,Logan Joshi,30,9,1,2,1
5008,3343,Yug Contractor,58,1,1,1,1
5009,3343,Isha Bhandari,55,6,1,2,2
5010,3344,Kamya Nagarajan,52,1,7,2,2
5011,3344,Janani Raj,57,5,1,10,2
5012,3345,Abeer Chakraborty,65,8,5,4,1
5013,3346,Ayush Barad,54,2,1,10,1
5014,3346,Jacob Bhatti,71,7,1,4,1
5015,3347,Yoshita Comar,45,5,1,6,2
5016,3347,Mohammed Wali,45,12,1,2,1
5017,3348,Harini Vyas,66,9,1,8,2
5018,3349,Oliver Mallick,18,5,1,6,1
5019,3349,Oviya Gole,33,1,1,10,2
5020,3350,Jyoti Bawa,70,7,1,7,2
5021,3351,Imaran Sawhney,22,12,1,4,1
5022,3352,Unnati Chakrabarti,23,1,2,1,2
5023,3353,Turvi Ramesh,55,3,1,2,2
5024,3353,Advik Vala,58,5,1,10,1
5025,3354,Ekiya Devan,58,11,1,10,2
5026,3355,Bahadurjit Palla,19,10,1,3,1
5027,3356,Vasudha Kunda,22,2,1,10,2
5028,3356,Aadhya Palan,62,5,1,3,2
5029,3357,Bina Chakrabarti,18,4,1,2,2
5030,3357,Priya Kala,50,6,1,3,2
5031,3358,Aarna Sant,19,6,1,1,2
5032,3358,Harrison Sem,43,6,1,6,1
5033,3359,Ekiya Chandra,66,3,2,4,2
5034,3359,Nikita Dey,20,5,1,1,2
5035,3360,Jackson Som,60,5,1,7,1
5036,3361,Rachana Balakrishnan,73,1,1,6,2
5037,3362,Samaksh Sunder,42,12,1,10,1
5038,3363,Varenya Chaudhari,63,5,1,4,3
5039,3363,Wriddhish Rao,42,2,1,3,1
5040,3364,Zilmil Kalita,35,5,1,9,2
5041,3364,Kamya Sankaran,71,10,1,2,2
5042,3365,Advik Chahal,22,11,2,4,1
5043,3365,Faris Sharaf,24,6,1,10,1
5044,3366,Harini Dutt,26,10,1,7,2
5045,3367,Simon Sankaran,25,7,1,2,1
5046,3367,Tristan Varma,20,8,1,6,1
5047,3368,Indali Sem,29,11,1,1,2
5048,3369,Chaman Rana,55,10,1,3,2
5049,3369,Hamsini Grover,69,2,1,10,2
5050,3370,Vincent Manne,25,8,1,4,1
5051,3371,Nathan Wason,41,11,1,7,1
5052,3372,Ekansh Naik,68,5,1,10,1
5053,3373,William Srinivasan,33,11,1,8,1
5054,3373,Faqid Saraf,37,12,1,4,1
5055,3374,Yachana Rai,74,11,2,7,2
5056,3375,Advik Guha,67,2,1,6,1
5057,3376,Advik Nadig,26,9,2,5,1
5058,3377,Bina Mannan,32,10,2,3,2
5059,3378,Thomas Chopra,19,4,1,7,1
5060,3379,Omya Subramanian,44,5,1,2,2
5061,3379,Bakhshi Dewan,27,4,1,10,1
5062,3380,Rudra Panchal,49,9,4,7,1
5063,3381,Thomas Buch,61,1,1,8,1
5064,3382,Nikita Vora,29,5,2,10,2
5065,3383,Anusha Bhalla,69,7,1,10,2
5066,3384,Anthony Agrawal,32,10,3,4,1
5067,3384,Lekha Madan,70,3,1,2,2
5068,3385,Udant Swamy,67,9,1,4,1
5069,3386,Vedika Bawa,69,12,1,1,2
5070,3387,Abhiram Dhaliwal,69,10,1,2,1
5071,3388,Aditya Dasgupta,22,12,1,5,1
5072,3389,Falguni Oak,53,1,1,10,2
5073,3389,Azad Tripathi,73,2,3,5,1
5074,3390,Andrew Tak,19,6,5,10,1
5075,3391,Harinakshi Bajaj,57,5,7,7,2
5076,3392,Pooja Dixit,24,9,1,3,2
5077,3393,Gaurika Karan,73,9,1,10,2
5078,3393,Tanvi Kade,20,11,1,8,2
5079,3394,Adweta Rajagopalan,46,4,1,7,2
5080,3395,Ansh Arya,71,9,1,3,1
5081,3396,Indira Bahri,68,8,1,1,2
5082,3396,Kalpit Gera,43,12,1,9,1
5083,3397,Udyati Dewan,61,8,1,6,2
5084,3397,Upkaar Patla,32,7,1,7,1
5085,3398,Vrinda Mani,30,5,4,9,2
5086,3399,Nihal Talwar,26,2,1,9,1
5087,3399,Lakshit Mody,22,2,1,3,1
5088,3400,Qarin Reddy,50,6,1,1,1
5089,3401,Joshua Bawa,43,11,1,6,1
5090,3402,Yatin Joshi,35,9,1,6,1
5091,3403,Max Kulkarni,74,1,1,3,1
5092,3404,Januja Kumar,21,7,1,9,2
5093,3404,Bhavini Mand,27,4,1,10,2
5094,3405,Tanish Yadav,73,12,1,8,1
5095,3405,Peter Varkey,44,12,6,9,1
5096,3406,Krish Toor,36,2,1,7,1
5097,3407,Manbir Karnik,58,10,7,10,1
5098,3407,Upadhriti Dutta,19,10,1,10,2
5099,3408,Yachana Kalita,63,2,1,1,2
5100,3408,Shivani Mistry,37,1,1,10,2
5101,3409,Kavya Dube,49,8,1,7,2
5102,3410,Victor Solanki,74,5,1,4,1
5103,3410,Zaitra Sinha,18,5,1,4,2
5104,3411,Yashoda Mannan,36,12,5,7,2
5105,3412,Gauri Rege,35,5,6,4,2
5106,3412,Ladli Mital,38,9,2,5,2
5107,3413,Tanveer Nazareth,46,12,1,9,1
5108,3414,Rachana Bajwa,38,1,1,8,2
5109,3414,Odika Bhasin,48,2,1,6,2
5110,3415,Anamika Gill,54,12,4,2,2
5111,3415,Sai Sheth,63,5,1,5,1
5112,3416,Aarna Behl,33,2,1,3,2
5113,3416,Guneet Mand,44,12,2,1,1
5114,3417,Guneet Bath,53,2,1,6,1
5115,3418,Udant Karan,23,9,3,2,1
5116,3418,Ekta Murty,44,5,1,1,2
5117,3419,Pooja Agrawal,44,8,3,6,2
5118,3419,Amrita Bhatnagar,47,7,1,2,2
5119,3420,Ekapad Nayak,32,6,1,5,1
5120,3421,Christopher Pandya,74,10,1,7,1
5121,3422,Dominic Agrawal,59,6,3,3,1
5122,3422,Onveer Bajaj,41,9,1,9,1
5123,3423,Champak Muni,26,3,1,7,1
5124,3424,Pavani Karan,46,12,1,6,2
5125,3424,Ekiya Shetty,22,4,3,2,2
5126,3425,Kamala Kapur,36,12,1,4,2
5127,3425,Oni Guha,33,11,1,4,2
5128,3426,Daksha Choudhury,18,6,1,4,2
5129,3426,Jagdish Pandit,35,12,1,1,1
5130,3427,Laksh Ganesan,43,4,1,3,1
5131,3427,Rachita Goyal,72,7,2,7,2
5132,3428,Libni Dixit,23,7,1,9,2
5133,3429,Ranveer Goswami,18,8,1,7,1
5134,3430,Christopher Behl,75,4,1,8,1
5135,3430,Yachana Kapoor,34,10,1,6,2
5136,3431,Parth Pall,37,9,1,2,1
5137,3432,Pavani Buch,68,10,1,1,2
5138,3433,Tanveer Baria,33,8,1,6,1
5139,3434,Jack Naik,18,11,1,3,1
5140,3434,Balveer Sood,32,4,2,1,1
5141,3435,Pooja Parmar,56,12,1,9,2
5142,3436,Januja Setty,27,9,1,3,2
5143,3437,Sathvik Deshmukh,40,6,1,6,1
5144,3438,Idika Chokshi,50,8,2,6,2
5145,3438,Vasatika Iyengar,58,5,1,7,2
5146,3439,Timothy Krishna,27,2,1,9,1
5147,3440,Champak Dey,61,9,1,3,1
5148,3441,Nathan Soni,64,1,1,8,1
5149,3442,Udyati Ganesan,36,7,1,6,2
5150,3443,Kabir Chaudhuri,36,4,1,6,1
5151,3444,Unnati Balakrishnan,34,2,1,3,2
5152,3445,Zansi Dani,19,4,1,1,2
5153,3445,Shivani Dutta,75,8,2,10,2
5154,3446,Ayushman Samra,74,9,1,4,1
5155,3446,Benjamin Sankar,71,12,1,6,1
5156,3447,Advaith Keer,63,11,1,2,1
5157,3448,Bina Sarin,31,2,7,3,2
5158,3448,Ayushman Mukhopadhyay,73,9,7,2,1
5159,3449,Anamika Narayan,36,12,1,9,2
5160,3450,Dev Sahota,35,5,1,9,1
5161,3451,Ishaan Chaudhry,58,9,2,8,1
5162,3451,Hritik Mand,24,6,1,2,1
5163,3452,Zilmil Wali,20,2,1,4,2
5164,3453,Mitesh Thakkar,62,12,2,2,1
5165,3453,Chakradev Manne,35,1,1,4,1
5166,3454,Barkha Dhillon,26,8,3,7,2
5167,3455,Jairaj Rattan,60,4,1,8,1
5168,3456,Qadim Batra,66,8,1,5,1
5169,3456,Gagan Khanna,29,6,6,3,1
5170,3457,Krishna Kumer,50,8,2,2,2
5171,3457,Vrishti Pathak,56,4,1,8,2
5172,3458,Vaishnavi Radhakrishnan,44,11,1,1,2
5173,3459,George Bhatt,38,2,4,4,1
5174,3460,Oni Master,55,7,7,7,2
5175,3461,Mekhala Kuruvilla,45,6,2,4,2
5176,3462,Brijesh Verma,46,4,1,7,1
5177,3462,Mason Kothari,31,5,1,6,1
